stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
StopArea:31:204,,CREVAT JAURES,,48.414825439,2.6994760036,,,1,,,0,
StopArea:31:210,,ROUTE LOUISE,,48.411945343,2.6961700916,,,1,,,0,
StopArea:14:2156,,Hôpital Verdun,,48.411987305,2.6967549324,,,1,,,0,
StopArea:31:230,,PAROISSE,,48.408790588,2.6970570087,,,1,,,0,
StopArea:31:192,,Mairie,,48.404956818,2.7014689445,,,1,,,0,
StopArea:31:620,,LES HERONNIERES,,48.399810791,2.7119209766,,,1,,,0,
StopArea:31:200,,HALLES DE VILLARS,,48.40001297,2.7138810158,,,1,,,0,
StopArea:31:14,,CHARITE,,48.400760651,2.7182469368,,,1,,,0,
StopArea:31:4,,CASERNE,,48.402908325,2.7182559967,,,1,,,0,
StopArea:31:31,,MAIRIE EGLISE,,48.405090332,2.7207360268,,,1,,,0,
StopArea:31:3,,PLACE CARNOT,,48.407405853,2.7212529182,,,1,,,0,
StopArea:31:19,,DEPORTES,,48.409545898,2.7223958969,,,1,,,0,
StopArea:31:34,,MONTCEAU,,48.411624908,2.724545002,,,1,,,0,
StopArea:31:26,,HAUT CHANGIS,,48.418174744,2.7295970917,,,1,,,0,
StopArea:28:1139,,LES TERRASSES,,48.419502258,2.7340979576,,,1,,,0,
StopArea:31:627,,LE PRIEURE,,48.418933868,2.7369229794,,,1,,,0,
StopArea:28:311,,Collège La Vallée,,48.413246155,2.7320249081,,,1,,,0,
StopArea:31:7,,Maison dans la Vallée,,48.409938812,2.7264230251,,,1,,,0,
StopArea:31:33,,VIADUC MOINERIE,,48.410041809,2.7251811028,,,1,,,0,
StopArea:12:5063,,Palais de justice,,48.409881592,2.7045369148,,,1,,,0,
StopArea:31:220,,PAUL JOZON,,48.412776947,2.7059710026,,,1,,,0,
StopArea:31:218,,LES MARECHAUX,,48.413669586,2.7045249939,,,1,,,0,
StopArea:31:203,,LE BREAU,,48.399333954,2.7110340595,,,1,,,0,
StopArea:31:39,,ROSA BONHEUR,,48.415725708,2.7211720943,,,1,,,0,
StopArea:31:10,,LES CARROSSES,,48.41468811,2.7175250053,,,1,,,0,
StopArea:31:544,,THIERS,,48.415649414,2.7115280628,,,1,,,0,
StopArea:31:540,,FOCH,,48.416389465,2.707130909,,,1,,,0,
StopArea:31:542,,LA PLAINE,,48.413261414,2.6999781132,,,1,,,0,
StopArea:28:100,,Collège International,,48.410144806,2.6925430298,,,1,,,0,
StopArea:31:463,,STADE DE LA FAISANDERIE,,48.402519226,2.6861050129,,,1,,,0,
StopArea:31:36,,ORLOFF,,48.41349411,2.7134850025,,,1,,,0,
StopArea:31:348,,MARJOLAINE,,48.429271698,2.751226902,,,1,,,0,
StopArea:31:413,,VALROSE,,48.433525085,2.7520990372,,,1,,,0,
StopArea:31:404,,BASSE VARENNE,,48.436573029,2.754709959,,,1,,,0,
StopArea:31:401,,ACACIAS,,48.43970108,2.7559449673,,,1,,,0,
StopArea:8768243,,Gare de Héricy,,48.443523407,2.7598280907,,,1,,,0,
StopArea:31:233,,Place De Gaulle,,48.446422577,2.7619380951,,,1,,,0,
StopArea:31:235,,RUE DES FOSSES,,48.448616028,2.7662599087,,,1,,,0,
StopArea:31:239,,LAVOIR,,48.448543549,2.7694139481,,,1,,,0,
StopArea:31:243,,LE PUITS,,48.447055817,2.7743620872,,,1,,,0,
StopArea:31:242,,LES MORNOIS,,48.44436264,2.777230978,,,1,,,0,
StopArea:31:410,,VULAINES MAIRIE côté place,,48.431285858,2.7652390003,,,1,,,0,
StopArea:31:409,,VULAINES MAIRIE vers lavoir,,48.431015015,2.7638120651,,,1,,,0,
StopArea:31:408,,LAVOIR AUX CHAPEAUX,,48.431682587,2.7588319778,,,1,,,0,
StopArea:31:411,,LES PRES,,48.429550171,2.7553300858,,,1,,,0,
StopArea:31:453,,LA SOURCE,,48.429058075,2.7607700825,,,1,,,0,
StopArea:31:350,,ZA BOIS GASSEAU,,48.42522049,2.7662639618,,,1,,,0,
StopArea:31:340,,CHATEAU D'EAU,,48.424850464,2.7610259056,,,1,,,0,
StopArea:31:344,,CROIX ST JACQUES,,48.422218323,2.7595059872,,,1,,,0,
StopArea:31:346,,RUE GRANDE,,48.423099518,2.7556829453,,,1,,,0,
StopArea:31:342,,LES COMMERCES,,48.423736572,2.7522370815,,,1,,,0,
StopArea:31:634,,ABREUVOIR,,48.422077179,2.7496910095,,,1,,,0,
StopArea:31:338,,LE BAC,,48.425861359,2.7510180473,,,1,,,0,
StopArea:31:635,,MALLARME,,48.429264069,2.7482221127,,,1,,,0,
StopArea:31:30,,LAFFEMAS,,48.42748642,2.7431490421,,,1,,,0,
StopArea:31:449,,ZAC ST FIACRE,,48.423366547,2.7388150692,,,1,,,0,
StopArea:31:447,,CORNING,,48.421367645,2.7370769978,,,1,,,0,
StopArea:31:728,,ZA PAUL SERAMY,,48.425636292,2.7696709633,,,1,,,0,
StopArea:14:14986,,LORRAINE,,48.412952423,2.7114961147,,,1,,,0,
StopArea:31:205,,EGLISE ST LOUIS,,48.405662537,2.7017350197,,,1,,,0,
StopArea:28:310,,CHATEAU,,48.403381348,2.6986920834,,,1,,,0,
StopArea:31:610,,ST HONORE,,48.405029297,2.6972749233,,,1,,,0,
StopArea:31:611,,ST MERRY,,48.405975342,2.6944720745,,,1,,,0,
StopArea:28:1138,,DUNANT,,48.407253265,2.6890521049,,,1,,,0,
StopArea:14:2179,,St Aspais,,48.406799316,2.6892390251,,,1,,,0,
StopArea:14:2181,,Sous Préfecture,,48.404289246,2.6905539036,,,1,,,0,
StopArea:31:196,,BIBLIOTHEQUE,,48.402603149,2.6945030689,,,1,,,0,
StopArea:31:215,,LES LILAS,,48.400020599,2.6895849705,,,1,,,0,
StopArea:31:195,,ALEXIS DURAND,,48.402572632,2.6927480698,,,1,,,0,
StopArea:31:525,,ARISTIDE BRIAND,,48.409900665,2.7064099312,,,1,,,0,
StopArea:28:300,,LES BOULEAUX,,48.413108826,2.7418079376,,,1,,,0,
StopArea:31:16,,LES CHENES,,48.411159515,2.7396659851,,,1,,,0,
StopArea:31:8,,BEZOUT,,48.415676117,2.7387828827,,,1,,,0,
StopArea:31:17,,LES CIGOGNES,,48.415527344,2.7398080826,,,1,,,0,
StopArea:31:736,,Frederic Mistral,,48.390766144,2.8036100864,,,1,,,0,
StopArea:31:500,,CHAMPAGNE MAIRIE,,48.394180298,2.80458498,,,1,,,0,
StopArea:12:5006,,PIERRE DE COUBERTIN,,48.39793396,2.8048961163,,,1,,,0,
StopArea:12:3935,,Place Schneider,,48.397285461,2.7988500595,,,1,,,0,
StopArea:12:3291,,L'Ouche aux Oiseaux,,48.399250031,2.7992370129,,,1,,,0,
StopArea:8768245,,GARE DE CHAMPAGNE SUR SEINE,,48.406394958,2.7991950512,,,1,,,0,
StopArea:31:489,,4 SEPTEMBRE,,48.407329559,2.7890191078,,,1,,,0,
StopArea:31:371,,THOMERY MAIRIE,,48.409404755,2.7847759724,,,1,,,0,
StopArea:12:3303,,Chantoiseau,,48.405609131,2.7788829803,,,1,,,0,
StopArea:12:3595,,Marangis,,48.400138855,2.8717889786,,,1,,,0,
StopArea:31:423,,LE MONTOIR 1,,48.398033142,2.8553900719,,,1,,,0,
StopArea:31:424,,LE MONTOIR 2,,48.39509201,2.8534710407,,,1,,,0,
StopArea:12:3531,,RUE DU PORT,,48.386787415,2.8510239124,,,1,,,0,
StopArea:8768246,,GARE DE VERNOU SUR SEINE,,48.387775421,2.8404901028,,,1,,,0,
StopArea:12:3445,,LA CELLE,,48.393604279,2.8250529766,,,1,,,0,
StopArea:12:3170,,Route de Champagne,,48.406547546,2.7910039425,,,1,,,0,
StopArea:12:3295,,Monument,,48.401229858,2.7988491058,,,1,,,0,
StopArea:8768220,,GARE DE BOIS LE ROI,,48.475185394,2.6920819283,,,1,,,0,
StopArea:31:50,,CLOS DE LA MULATIERE,,48.479621887,2.6959900856,,,1,,,0,
StopArea:31:59,,CASTELLANI FROT,,48.479480743,2.7056438923,,,1,,,0,
StopArea:31:48,,CARNOT FOSSE,,48.475654602,2.7088439465,,,1,,,0,
StopArea:31:67,,REPUBLIQUE,,48.469165802,2.706882,,,1,,,0,
StopArea:31:55,,Ecole Eglise,,48.471946716,2.70008111,,,1,,,0,
StopArea:31:71,,STADE,,48.469669342,2.6951849461,,,1,,,0,
StopArea:31:760,,COLINET,,48.465820312,2.6976530552,,,1,,,0,
StopArea:31:62,,RUE DE LA PRESCHE,,48.464279175,2.7019479275,,,1,,,0,
StopArea:31:761,,GRANDS CHAMPS,,48.466022491,2.7060899734,,,1,,,0,
StopArea:31:459,,MOULIN A VENT BROSSE,,48.433116913,2.7671248913,,,1,,,0,
StopArea:31:403,,AULNETTE,,48.434078217,2.7652549744,,,1,,,0,
StopArea:31:407,,GROS SAULE,,48.435245514,2.7605900764,,,1,,,0,
StopArea:31:406,,FONTAINE ST FIACRE,,48.433296204,2.7599670887,,,1,,,0,
StopArea:31:415,,LES COUDREAUX,,48.418624878,2.7543098927,,,1,,,0,
StopArea:31:685,,MONTMELIAN,,48.422195435,2.7569050789,,,1,,,0,
StopArea:31:551,,ROCHER D'AVON,,48.401535034,2.721175909,,,1,,,0,
StopArea:31:618,,SOUVENIR,,48.402587891,2.7250249386,,,1,,,0,
StopArea:31:24,,CLOS GAMBETTA,,48.403430939,2.7278459072,,,1,,,0,
StopArea:31:41,,LAVOIR DAUBENTON,,48.408023834,2.7258009911,,,1,,,0,
StopArea:31:45,,VIADUC TABAC,,48.411636353,2.7258279324,,,1,,,0,
StopArea:31:536,,LA CHATELAINE,,48.41594696,2.7255220413,,,1,,,0,
StopArea:31:32,,LES MARAICHERS,,48.412963867,2.7251079082,,,1,,,0,
StopArea:31:617,,JEAN FONTENELLE,,48.403469086,2.7251999378,,,1,,,0,
StopArea:31:533,,CNSD,,48.397491455,2.7259860039,,,1,,,0,
StopArea:2:479,,Domaine de la Marche,,48.836811066,2.155591011,,,1,,,0,
StopArea:2:477,,Résidence Les Lauriers,,48.834415436,2.1541829109,,,1,,,0,
StopArea:2:240,,Boulevard de Jardy,,48.833145142,2.153357029,,,1,,,0,
StopArea:2:475,,Haras de Jardy,,48.825328827,2.1512069702,,,1,,,0,
StopArea:2:507,,République  / Etats-Unis,,48.8074646,2.1444809437,,,1,,,0,
StopArea:2:233,,Alexandre 1er,,48.805641174,2.1410140991,,,1,,,0,
StopArea:2:235,,Lycée Hoche,,48.805347443,2.1367740631,,,1,,,0,
StopArea:31:100,,CHATELET MAIRIE,,48.504917145,2.795058012,,,1,,,0,
StopArea:31:743,,CENTRE COMMERCIAL,,48.503921509,2.7863030434,,,1,,,0,
StopArea:31:107,,PIGNONS BLANCS,,48.501976013,2.7829310894,,,1,,,0,
StopArea:31:118,,MAISON DE RETRAITE,,48.498588562,2.7820301056,,,1,,,0,
StopArea:31:189,,PLATEAU,,48.492759705,2.7656679153,,,1,,,0,
StopArea:31:187,,FONTAINE LE PORT MAIRIE,,48.48639679,2.7567110062,,,1,,,0,
StopArea:8768242,,GARE DE FONTAINE LE PORT,,48.48708725,2.7509889603,,,1,,,0,
StopArea:31:121,,QUAI DE LA VALLEE 1,,48.487831116,2.7444090843,,,1,,,0,
StopArea:31:710,,QUAI DE LA VALLEE 3,,48.487449646,2.7367041111,,,1,,,0,
StopArea:31:122,,QUAI DE LA VALLEE 2,,48.487098694,2.7306690216,,,1,,,0,
StopArea:31:95,,QUAI MARECHAL LECLERC,,48.48625946,2.717402935,,,1,,,0,
StopArea:31:115,,Mairie,,48.487911224,2.7008140087,,,1,,,0,
StopArea:8768241,,GARE DE CHARTRETTES,,48.487308502,2.6953980923,,,1,,,0,
StopArea:31:714,,LECLERC,,48.480014801,2.6948640347,,,1,,,0,
StopArea:31:91,,CARREFOUR MARKET,,48.484291077,2.6963129044,,,1,,,0,
StopArea:31:758,,RUE DES PIERREUX,,48.486961365,2.7051560879,,,1,,,0,
StopArea:31:111,,FOCH,,48.48513031,2.7084760666,,,1,,,0,
StopArea:31:688,,MINI CENTRALE,,48.485027313,2.7043709755,,,1,,,0,
StopArea:31:117,,Rue du Pas du Vau,,48.485118866,2.7004630566,,,1,,,0,
StopArea:12:3125,,Lepesme,,48.382202148,2.9536569118,,,1,,,0,
StopArea:12:3237,,St Nicolas,,48.389827728,2.958231926,,,1,,,0,
StopArea:31:373,,VALENCE EGLISE,,48.442523956,2.8908619881,,,1,,,0,
StopArea:31:324,,LE RELAIS,,48.461242676,2.8725960255,,,1,,,0,
StopArea:31:694,,GRANDS CHAMPS,,48.497657776,2.8035430908,,,1,,,0,
StopArea:31:85,,GENDARMERIE,,48.506660461,2.7898850441,,,1,,,0,
StopArea:31:435,,SIVRY D605,,48.529205322,2.7511000633,,,1,,,0,
StopArea:31:380,,ST JUST PASCAL,,48.53396225,2.6897308826,,,1,,,0,
StopArea:31:232,,Croix de Fer,,48.443454742,2.7852430344,,,1,,,0,
StopArea:31:240,,LES LATTEUX,,48.444793701,2.7776799202,,,1,,,0,
StopArea:30:909,,Villeneuve,,48.133983612,2.5202519894,,,1,,,0,
StopArea:30:908,,Le Perray,,48.130966187,2.5183749199,,,1,,,0,
StopArea:30:1333,,Seineboue,,48.14332962,2.4960680008,,,1,,,0,
StopArea:30:1334,,Baronville,,48.143028259,2.4879720211,,,1,,,0,
StopArea:30:913,,Salle Poly. Beaumont,,48.139080048,2.4784390926,,,1,,,0,
StopArea:30:1335,,Centre Beaumont,,48.136013031,2.4752709866,,,1,,,0,
StopArea:30:1336,,RTE DE CHARNOY,,48.185283661,2.5291531086,,,1,,,0,
StopArea:30:1339,,Carougie - Praseaux,,48.19298172,2.534471035,,,1,,,0,
StopArea:30:1,,MAIRIE,,48.188346863,2.5477259159,,,1,,,0,
StopArea:30:196,,MAIRIE,,48.202846527,2.5459270477,,,1,,,0,
StopArea:30:382,,CENTRE,,48.21736145,2.5613100529,,,1,,,0,
StopArea:30:3,,PLACE,,48.216579437,2.6062569618,,,1,,,0,
StopArea:30:119,,VERTEAU,,48.245937347,2.6006190777,,,1,,,0,
StopArea:30:100,,CHATEAU D EAU,,48.244815826,2.6077740192,,,1,,,0,
StopArea:30:109,,EGLISE,,48.244670868,2.6134140491,,,1,,,0,
StopArea:30:75,,EGLISE,,48.233654022,2.6262218952,,,1,,,0,
StopArea:30:387,,TRANSFORMATEUR CENTRE,,48.243213654,2.6526179314,,,1,,,0,
StopArea:30:389,,LA VALLEE,,48.246887207,2.6541349888,,,1,,,0,
StopArea:30:782,,FONTAINE SECHE,,48.266273499,2.6857640743,,,1,,,0,
StopArea:8768412,,GARE DE NEMOURS ST PIERRE,,48.267532349,2.6863501072,,,1,,,0,
StopArea:30:1329,,ORMESSON,,48.243202209,2.6525669098,,,1,,,0,
StopArea:30:1328,,Eglise Chevrainvilliers,,48.244762421,2.6134209633,,,1,,,0,
StopArea:30:197,,PLACE DU COURTIL,,48.203723907,2.5465900898,,,1,,,0,
StopArea:30:1337,,LAVEAUX,,48.226856232,2.6591539383,,,1,,,0,
StopArea:30:165,,LE CARROUGE,,48.229766846,2.6690299511,,,1,,,0,
StopArea:30:170,,MAIRIE,,48.230697632,2.6739881039,,,1,,,0,
StopArea:30:167,,EGLISE,,48.231933594,2.6847290993,,,1,,,0,
StopArea:30:31,,PETIT BAGNEAUX,,48.231933594,2.6884839535,,,1,,,0,
StopArea:30:395,,RUE DE BAGNEAUX,,48.24458313,2.69927001,,,1,,,0,
StopArea:30:442,,MAISON DE RETRAITE,,48.260704041,2.6939079762,,,1,,,0,
StopArea:30:459,,LES SOURCES,,48.261871338,2.6901860237,,,1,,,0,
StopArea:30:356,,CITE SCOLAIRE,,48.2616539,2.7137041092,,,1,,,0,
StopArea:30:164,,PETIT BAGNEAUX,,48.231971741,2.6884551048,,,1,,,0,
StopArea:30:304,,EGLISE,,48.26720047,2.6958808899,,,1,,,0,
StopArea:30:862,,Av. du General de Gaulle,,48.266963959,2.7079160213,,,1,,,0,
StopArea:30:127,,PETIT CHATELET,,48.270248413,2.7268750668,,,1,,,0,
StopArea:30:125,,LIBERTE,,48.271858215,2.7340319157,,,1,,,0,
StopArea:30:376,,MAIRIE,,48.286060333,2.7877850533,,,1,,,0,
StopArea:30:374,,CENTRE,,48.283740997,2.7924330235,,,1,,,0,
StopArea:30:214,,EGLISE,,48.277851105,2.802519083,,,1,,,0,
StopArea:30:216,,MAIRIE,,48.273326874,2.8116509914,,,1,,,0,
StopArea:30:523,,CIMETIERE,,48.303695679,2.8265340328,,,1,,,0,
StopArea:30:535,,LA ROCHE DU SAULT,,48.32529068,2.8487050533,,,1,,,0,
StopArea:12:3397,,Centre,,48.327877045,2.8475809097,,,1,,,0,
StopArea:30:663,,EGLISE,,48.342376709,2.8942279816,,,1,,,0,
StopArea:30:1346,,VARENNES SUR SEINE,,48.372959137,2.9540550709,,,1,,,0,
StopArea:30:69,,BRUZELLES,,48.155776978,2.6950640678,,,1,,,0,
StopArea:30:1341,,MONTFORT,,48.143157959,2.6951730251,,,1,,,0,
StopArea:30:1342,,PLANTAGENET,,48.145835876,2.6967029572,,,1,,,0,
StopArea:30:1345,,FOYER RURAL,,48.14881134,2.6966490746,,,1,,,0,
StopArea:30:98,,REPUBLIQUE,,48.148166656,2.7011229992,,,1,,,0,
StopArea:30:1343,,ABBAYE,,48.150112152,2.7085499763,,,1,,,0,
StopArea:30:1338,,MOCPOIX,,48.159065247,2.7281179428,,,1,,,0,
StopArea:30:742,,LA MIE VOIE,,48.169124603,2.7165551186,,,1,,,0,
StopArea:30:505,,SUCRERIE,,48.180122375,2.7241230011,,,1,,,0,
StopArea:30:502,,PLACE DE LA REPUBLIQUE,,48.182296753,2.7319440842,,,1,,,0,
StopArea:8768421,,GARE DE SOUPPES,,48.181983948,2.7347140312,,,1,,,0,
StopArea:30:498,,MAIRIE,,48.183292389,2.7357699871,,,1,,,0,
StopArea:30:62,,ARISTIDE BRIAND,,48.152469635,2.8328208923,,,1,,,0,
StopArea:30:154,,ROUTE DE CHEVRY,,48.170436859,2.8722360134,,,1,,,0,
StopArea:12:3353,,PLACE BERNE BELLECOURT,,48.176784515,2.8716919422,,,1,,,0,
StopArea:30:156,,RUE EDMOND HUBERT,,48.177253723,2.864923954,,,1,,,0,
StopArea:30:87,,RUE DES SABLONS,,48.178939819,2.8303880692,,,1,,,0,
StopArea:30:81,,CENTRE,,48.183837891,2.8218419552,,,1,,,0,
StopArea:30:83,,EGLISE,,48.19934845,2.8210840225,,,1,,,0,
StopArea:30:475,,CENTRE,,48.212574005,2.8236739635,,,1,,,0,
StopArea:30:477,,RUE DES ROSIERS,,48.221614838,2.7958168983,,,1,,,0,
StopArea:30:85,,RUE GRANDE,,48.205802917,2.7809898853,,,1,,,0,
StopArea:30:463,,CENTRE,,48.223831177,2.7804229259,,,1,,,0,
StopArea:30:739,,EGLISE,,48.224906921,2.7434940338,,,1,,,0,
StopArea:30:470,,RUE DE LA MONTAGNE,,48.226829529,2.7134530544,,,1,,,0,
StopArea:30:352,,POSTE,,48.266197205,2.6989209652,,,1,,,0,
StopArea:30:401,,CANAL,,48.250602722,2.695636034,,,1,,,0,
StopArea:30:14,,FROMONCEAU,,48.240711212,2.7020430565,,,1,,,0,
StopArea:30:10,,RUE DE L ECLUSE,,48.237281799,2.7033660412,,,1,,,0,
StopArea:30:24,,HOTEL DE VILLE,,48.23135376,2.7056050301,,,1,,,0,
StopArea:8768419,,GARE DE BAGNEAUX SUR LOING,,48.230640411,2.7031779289,,,1,,,0,
StopArea:30:35,,LES PRAILLONS,,48.235126495,2.7008879185,,,1,,,0,
StopArea:30:16,,LA GARENNE,,48.240348816,2.6997730732,,,1,,,0,
StopArea:30:408,,CHEMIN NOIR,,48.244293213,2.6973969936,,,1,,,0,
StopArea:30:461,,PIERRES PERCEES,,48.246601105,2.6951990128,,,1,,,0,
StopArea:30:449,,CHAINTREAUVILLE PLACE,,48.250125885,2.6922938824,,,1,,,0,
StopArea:30:451,,PLACE ST PIERRE,,48.262554169,2.6935639381,,,1,,,0,
StopArea:30:1330,,PUISELET,,48.264656067,2.649864912,,,1,,,0,
StopArea:30:397,,LE GRAND BOIS,,48.27073288,2.6643800735,,,1,,,0,
StopArea:30:446,,MONT BLANC,,48.269073486,2.672645092,,,1,,,0,
StopArea:30:750,,CHAMPION,,48.267990112,2.6780049801,,,1,,,0,
StopArea:30:454,,RUE DES PYRENEES,,48.264198303,2.6790649891,,,1,,,0,
StopArea:30:422,,PLACE DE L EUROPE,,48.263248444,2.6806879044,,,1,,,0,
StopArea:30:66,,LES PEITES BORDES,,48.157730103,2.8269031048,,,1,,,0,
StopArea:30:64,,LES CANIVELLES,,48.146614075,2.8089089394,,,1,,,0,
StopArea:30:137,,SAINT SEVERAIN,,48.140678406,2.7862040997,,,1,,,0,
StopArea:30:135,,EGLISE POSTE,,48.143657684,2.7703819275,,,1,,,0,
StopArea:30:487,,LA CROISIERE,,48.164772034,2.7568600178,,,1,,,0,
StopArea:30:503,,LE ROULIS,,48.175830841,2.7441968918,,,1,,,0,
StopArea:30:434,,GUINEBERT,,48.279720306,2.677259922,,,1,,,0,
StopArea:30:689,,RUE DU CHATEAU,,48.281238556,2.6777141094,,,1,,,0,
StopArea:30:688,,PRAIRIES,,48.282146454,2.6806299686,,,1,,,0,
StopArea:30:687,,LES GREVES,,48.279575348,2.6809499264,,,1,,,0,
StopArea:30:757,,COLLEGE,,48.279434204,2.6742939949,,,1,,,0,
StopArea:30:436,,LONGS REAGES,,48.276691437,2.6711649895,,,1,,,0,
StopArea:30:430,,GRANDS TAILLIS,,48.274730682,2.6706540585,,,1,,,0,
StopArea:30:444,,LES MAZES,,48.273975372,2.6743600368,,,1,,,0,
StopArea:30:416,,CENTRE COMMERCIAL,,48.271366119,2.67771101,,,1,,,0,
StopArea:30:784,,CARREFOUR MARKET,,48.269790649,2.6759159565,,,1,,,0,
StopArea:30:414,,LES COLOMBES,,48.270362854,2.6827609539,,,1,,,0,
StopArea:12:3387,,Passy,,48.203041077,2.909733057,,,1,,,0,
StopArea:30:527,,MAIRIE,,48.207118988,2.940830946,,,1,,,0,
StopArea:12:3383,,Mairie,,48.226867676,2.9371190071,,,1,,,0,
StopArea:12:3381,,Villenouette,,48.233718872,2.9190950394,,,1,,,0,
StopArea:30:761,,COLLEGE,,48.236499786,2.9051849842,,,1,,,0,
StopArea:30:221,,HOTEL DE VILLE,,48.237266541,2.9014849663,,,1,,,0,
StopArea:30:391,,GROS ORMES,,48.242843628,2.8665320873,,,1,,,0,
StopArea:30:393,,TESNIERES,,48.249450684,2.8527588844,,,1,,,0,
StopArea:30:288,,MAIRIE,,48.256542206,2.8176519871,,,1,,,0,
StopArea:30:121,,LA BOULINIERE,,48.273422241,2.7410480976,,,1,,,0,
StopArea:30:334,,MONTGAGNANT,,48.264652252,2.7023499012,,,1,,,0,
StopArea:30:697,,CARREFOUR DE L'EUROPE,,48.266872406,2.7144598961,,,1,,,0,
StopArea:30:366,,STALINGRAD,,48.264629364,2.7096099854,,,1,,,0,
StopArea:30:296,,LES CHAUDINS,,48.263034821,2.7078540325,,,1,,,0,
StopArea:30:320,,HOPITAL,,48.261615753,2.7035079002,,,1,,,0,
StopArea:30:354,,ROCHER VERT,,48.260772705,2.7022640705,,,1,,,0,
StopArea:30:294,,BEAUREGARD,,48.256271362,2.7058539391,,,1,,,0,
StopArea:30:322,,INTER SUD,,48.253559113,2.7023010254,,,1,,,0,
StopArea:30:329,,AVENUE DE LYON,,48.257984161,2.7010140419,,,1,,,0,
StopArea:30:350,,PERTHUIS,,48.26360321,2.69967103,,,1,,,0,
StopArea:30:344,,PASTEUR,,48.266967773,2.6914389133,,,1,,,0,
StopArea:30:302,,LES DOYERS,,48.255577087,2.7022809982,,,1,,,0,
StopArea:30:711,,PLACE VERDUN,,48.148361206,2.6961629391,,,1,,,0,
StopArea:30:1359,,PLACE DU MARCHE,,48.149894714,2.7033948898,,,1,,,0,
StopArea:30:712,,Office du Tourisme,,48.186477661,2.7315049171,,,1,,,0,
StopArea:30:368,,VICTOR HUGO,,48.266681671,2.6929650307,,,1,,,0,
StopArea:30:183,,LES 4 ROUTES,,48.319778442,2.6853649616,,,1,,,0,
StopArea:30:44,,PAVE DU ROY,,48.341667175,2.6922199726,,,1,,,0,
StopArea:30:176,,ETAPE,,48.40782547,2.7036669254,,,1,,,0,
StopArea:30:788,,PISCINE EGREVILLE,,48.173191071,2.8722429276,,,1,,,0,
StopArea:30:188,,LES FOURS,,48.314949036,2.6836349964,,,1,,,0,
StopArea:30:123,,CHATEAU,,48.271385193,2.7375030518,,,1,,,0,
StopArea:30:124,,LE CLOS,,48.273059845,2.7393479347,,,1,,,0,
StopArea:12:3502,,Mairie,,48.354061127,2.8203809261,,,1,,,0,
StopArea:12:3483,,Charmois,,48.360958099,2.8263471127,,,1,,,0,
StopArea:12:3493,,Ravanne,,48.363605499,2.8268170357,,,1,,,0,
StopArea:12:3491,,Petit Jardin,,48.369716644,2.8269488811,,,1,,,0,
StopArea:30:273,,DIVISION LECLERC,,48.372013092,2.8217480183,,,1,,,0,
StopArea:30:582,,GEORGES CLEMENCEAU,,48.370044708,2.8155090809,,,1,,,0,
StopArea:30:276,,ROGERIES,,48.371620178,2.8105640411,,,1,,,0,
StopArea:30:279,,PONT. NATIONAL,,48.373703003,2.8083770275,,,1,,,0,
StopArea:8768227,,GARE DE MORET VENEUX LES SABLONS,,48.377979279,2.7987799644,,,1,,,0,
StopArea:30:525,,ECOLE,,48.300437927,2.8255000114,,,1,,,0,
StopArea:12:3937,,Route de Fontainebleau,,48.302471161,2.8241178989,,,1,,,0,
StopArea:12:3403,,Rebours,,48.312408447,2.8134551048,,,1,,,0,
StopArea:30:158,,CROIX DU GUE,,48.334403992,2.7862460613,,,1,,,0,
StopArea:30:162,,LES MERISIERS,,48.336277008,2.790348053,,,1,,,0,
StopArea:12:3497,,Villette,,48.351184845,2.8130190372,,,1,,,0,
StopArea:30:519,,PONT NATIONAL,,48.373725891,2.8085029125,,,1,,,0,
StopArea:12:4999,,Rue des Fosses,,48.373542786,2.814414978,,,1,,,0,
StopArea:30:570,,LES HOPITAUX,,48.322608948,2.8989310265,,,1,,,0,
StopArea:30:572,,PLACE ST GERVAIS,,48.31861496,2.8994760513,,,1,,,0,
StopArea:30:566,,Challeau,,48.318702698,2.8796970844,,,1,,,0,
StopArea:30:533,,LA FONDOIRE,,48.32932663,2.8542079926,,,1,,,0,
StopArea:30:233,,MONTARLOT EGLISE,,48.350456238,2.851197958,,,1,,,0,
StopArea:30:577,,SAPINIERE,,48.363811493,2.8401310444,,,1,,,0,
StopArea:12:4986,,Avenue de Sens,,48.370281219,2.8288090229,,,1,,,0,
StopArea:30:278,,PLACE KULSHEIM,,48.370010376,2.8155109882,,,1,,,0,
StopArea:30:323,,JEAN MOULIN,,48.268325806,2.7104640007,,,1,,,0,
StopArea:30:786,,PIERRE ET MARIE CURIE,,48.268234253,2.7069079876,,,1,,,0,
StopArea:30:361,,MONT SAINT MARTIN,,48.271549225,2.7046420574,,,1,,,0,
StopArea:30:714,,Rue des Guichettes,,48.273536682,2.706056118,,,1,,,0,
StopArea:30:709,,LES BLES D'OR,,48.275402069,2.7050390244,,,1,,,0,
StopArea:30:842,,NEBOIS,,48.278621674,2.7017550468,,,1,,,0,
StopArea:30:705,,ROND POINT BOIS MINARD,,48.279476166,2.6987159252,,,1,,,0,
StopArea:30:338,,ROUTE DE MORET,,48.273048401,2.6990830898,,,1,,,0,
StopArea:30:694,,L'ETANG SEC,,48.309581757,2.7150840759,,,1,,,0,
