service_id,date,exception_type
HVI:Timetable:25,20200317,2
HVI:Timetable:25,20200318,2
HVI:Timetable:25,20200319,2
HVI:Timetable:25,20200320,2
HVI:Timetable:25,20200321,2
HVI:Timetable:25,20200323,2
HVI:Timetable:25,20200324,2
HVI:Timetable:25,20200325,2
HVI:Timetable:25,20200326,2
HVI:Timetable:25,20200327,2
HVI:Timetable:25,20200328,2
HVI:Timetable:25,20200330,2
HVI:Timetable:25,20200331,2
HVI:Timetable:25,20200401,2
HVI:Timetable:25,20200402,2
HVI:Timetable:25,20200403,2
HVI:Timetable:25,20200404,2
HVI:Timetable:25,20200406,2
HVI:Timetable:25,20200407,2
HVI:Timetable:25,20200408,2
HVI:Timetable:25,20200409,2
HVI:Timetable:25,20200410,2
HVI:Timetable:25,20200411,2
HVI:Timetable:25,20200413,2
HVI:Timetable:25,20200414,2
HVI:Timetable:25,20200415,2
HVI:Timetable:25,20200416,2
HVI:Timetable:25,20200417,2
HVI:Timetable:25,20200418,2
HVI:Timetable:25,20200420,2
HVI:Timetable:25,20200421,2
HVI:Timetable:25,20200422,2
HVI:Timetable:25,20200423,2
HVI:Timetable:25,20200424,2
HVI:Timetable:25,20200425,2
HVI:Timetable:25,20200427,2
HVI:Timetable:25,20200428,2
HVI:Timetable:25,20200429,2
HVI:Timetable:25,20200430,2
HVI:Timetable:25,20200501,2
HVI:Timetable:25,20200502,2
HVI:Timetable:25,20200504,2
HVI:Timetable:25,20200505,2
HVI:Timetable:25,20200506,2
HVI:Timetable:25,20200507,2
HVI:Timetable:25,20200508,2
HVI:Timetable:25,20200509,2
HVI:Timetable:25,20200511,2
HVI:Timetable:25,20200512,2
HVI:Timetable:25,20200513,2
HVI:Timetable:25,20200514,2
HVI:Timetable:25,20200515,2
HVI:Timetable:25,20200516,2
HVI:Timetable:25,20200518,2
HVI:Timetable:25,20200519,2
HVI:Timetable:25,20200520,2
HVI:Timetable:25,20200521,2
HVI:Timetable:25,20200522,2
HVI:Timetable:25,20200523,2
HVI:Timetable:25,20200525,2
HVI:Timetable:25,20200526,2
HVI:Timetable:25,20200527,2
HVI:Timetable:25,20200528,2
HVI:Timetable:25,20200529,2
HVI:Timetable:25,20200530,2
HVI:Timetable:25,20200601,2
HVI:Timetable:25,20200602,2
HVI:Timetable:25,20200603,2
HVI:Timetable:25,20200604,2
HVI:Timetable:25,20200605,2
HVI:Timetable:25,20200606,2
HVI:Timetable:25,20200608,2
HVI:Timetable:25,20200609,2
HVI:Timetable:25,20200610,2
HVI:Timetable:25,20200611,2
HVI:Timetable:25,20200612,2
HVI:Timetable:25,20200613,2
HVI:Timetable:25,20200615,2
HVI:Timetable:25,20200616,2
HVI:Timetable:25,20200617,2
HVI:Timetable:25,20200618,2
HVI:Timetable:25,20200619,2
HVI:Timetable:25,20200620,2
HVI:Timetable:25,20200622,2
HVI:Timetable:25,20200623,2
HVI:Timetable:25,20200624,2
HVI:Timetable:25,20200625,2
HVI:Timetable:25,20200626,2
HVI:Timetable:25,20200627,2
HVI:Timetable:25,20200629,2
HVI:Timetable:25,20200630,2
HVI:Timetable:25,20200701,2
HVI:Timetable:25,20200702,2
HVI:Timetable:25,20200703,2
HVI:Timetable:25,20200704,2
HVI:Timetable:25,20200706,2
HVI:Timetable:25,20200707,2
HVI:Timetable:25,20200708,2
HVI:Timetable:25,20200709,2
HVI:Timetable:24,20190710,2
HVI:Timetable:24,20190711,2
HVI:Timetable:24,20190712,2
HVI:Timetable:24,20190715,2
HVI:Timetable:24,20190716,2
HVI:Timetable:24,20190717,2
HVI:Timetable:24,20190718,2
HVI:Timetable:24,20190719,2
HVI:Timetable:24,20190722,2
HVI:Timetable:24,20190723,2
HVI:Timetable:24,20190724,2
HVI:Timetable:24,20190725,2
HVI:Timetable:24,20190726,2
HVI:Timetable:24,20190729,2
HVI:Timetable:24,20190730,2
HVI:Timetable:24,20190731,2
HVI:Timetable:24,20190801,2
HVI:Timetable:24,20190802,2
HVI:Timetable:24,20190805,2
HVI:Timetable:24,20190806,2
HVI:Timetable:24,20190807,2
HVI:Timetable:24,20190808,2
HVI:Timetable:24,20190809,2
HVI:Timetable:24,20190812,2
HVI:Timetable:24,20190813,2
HVI:Timetable:24,20190814,2
HVI:Timetable:24,20190815,2
HVI:Timetable:24,20190816,2
HVI:Timetable:24,20190819,2
HVI:Timetable:24,20190820,2
HVI:Timetable:24,20190821,2
HVI:Timetable:24,20190822,2
HVI:Timetable:24,20190823,2
HVI:Timetable:24,20190826,2
HVI:Timetable:24,20190827,2
HVI:Timetable:24,20190828,2
HVI:Timetable:24,20190829,2
HVI:Timetable:24,20190830,2
HVI:Timetable:24,20191101,2
HVI:Timetable:24,20191111,2
HVI:Timetable:24,20191225,2
HVI:Timetable:24,20200101,2
HVI:Timetable:24,20200102,2
HVI:Timetable:24,20200103,2
HVI:Timetable:24,20200106,2
HVI:Timetable:24,20200107,2
HVI:Timetable:24,20200108,2
HVI:Timetable:24,20200109,2
HVI:Timetable:24,20200110,2
HVI:Timetable:24,20200113,2
HVI:Timetable:24,20200114,2
HVI:Timetable:24,20200115,2
HVI:Timetable:24,20200116,2
HVI:Timetable:24,20200117,2
HVI:Timetable:24,20200120,2
HVI:Timetable:24,20200121,2
HVI:Timetable:24,20200122,2
HVI:Timetable:24,20200123,2
HVI:Timetable:24,20200124,2
HVI:Timetable:24,20200127,2
HVI:Timetable:24,20200128,2
HVI:Timetable:24,20200129,2
HVI:Timetable:24,20200130,2
HVI:Timetable:24,20200131,2
HVI:Timetable:24,20200203,2
HVI:Timetable:24,20200204,2
HVI:Timetable:24,20200205,2
HVI:Timetable:24,20200206,2
HVI:Timetable:24,20200207,2
HVI:Timetable:24,20200210,2
HVI:Timetable:24,20200211,2
HVI:Timetable:24,20200212,2
HVI:Timetable:24,20200213,2
HVI:Timetable:24,20200214,2
HVI:Timetable:24,20200217,2
HVI:Timetable:24,20200218,2
HVI:Timetable:24,20200219,2
HVI:Timetable:24,20200220,2
HVI:Timetable:24,20200221,2
HVI:Timetable:24,20200224,2
HVI:Timetable:24,20200225,2
HVI:Timetable:24,20200226,2
HVI:Timetable:24,20200227,2
HVI:Timetable:24,20200228,2
HVI:Timetable:24,20200302,2
HVI:Timetable:24,20200303,2
HVI:Timetable:24,20200304,2
HVI:Timetable:24,20200305,2
HVI:Timetable:24,20200306,2
HVI:Timetable:24,20200309,2
HVI:Timetable:24,20200310,2
HVI:Timetable:24,20200311,2
HVI:Timetable:24,20200312,2
HVI:Timetable:24,20200313,2
HVI:Timetable:24,20200316,2
HVI:Timetable:24,20200317,2
HVI:Timetable:24,20200318,2
HVI:Timetable:24,20200319,2
HVI:Timetable:24,20200320,2
HVI:Timetable:24,20200323,2
HVI:Timetable:24,20200324,2
HVI:Timetable:24,20200325,2
HVI:Timetable:24,20200326,2
HVI:Timetable:24,20200327,2
HVI:Timetable:24,20200330,2
HVI:Timetable:24,20200331,2
HVI:Timetable:24,20200401,2
HVI:Timetable:24,20200402,2
HVI:Timetable:24,20200403,2
HVI:Timetable:24,20200406,2
HVI:Timetable:24,20200407,2
HVI:Timetable:24,20200408,2
HVI:Timetable:24,20200409,2
HVI:Timetable:24,20200410,2
HVI:Timetable:24,20200413,2
HVI:Timetable:24,20200414,2
HVI:Timetable:24,20200415,2
HVI:Timetable:24,20200416,2
HVI:Timetable:24,20200417,2
HVI:Timetable:24,20200420,2
HVI:Timetable:24,20200421,2
HVI:Timetable:24,20200422,2
HVI:Timetable:24,20200423,2
HVI:Timetable:24,20200424,2
HVI:Timetable:24,20200427,2
HVI:Timetable:24,20200428,2
HVI:Timetable:24,20200429,2
HVI:Timetable:24,20200430,2
HVI:Timetable:24,20200501,2
HVI:Timetable:24,20200504,2
HVI:Timetable:24,20200505,2
HVI:Timetable:24,20200506,2
HVI:Timetable:24,20200507,2
HVI:Timetable:24,20200508,2
HVI:Timetable:24,20200511,2
HVI:Timetable:24,20200512,2
HVI:Timetable:24,20200513,2
HVI:Timetable:24,20200514,2
HVI:Timetable:24,20200515,2
HVI:Timetable:24,20200518,2
HVI:Timetable:24,20200519,2
HVI:Timetable:24,20200520,2
HVI:Timetable:24,20200521,2
HVI:Timetable:24,20200522,2
HVI:Timetable:24,20200525,2
HVI:Timetable:24,20200526,2
HVI:Timetable:24,20200527,2
HVI:Timetable:24,20200528,2
HVI:Timetable:24,20200529,2
HVI:Timetable:24,20200601,2
HVI:Timetable:24,20200602,2
HVI:Timetable:24,20200603,2
HVI:Timetable:24,20200604,2
HVI:Timetable:24,20200605,2
HVI:Timetable:24,20200608,2
HVI:Timetable:24,20200609,2
HVI:Timetable:24,20200610,2
HVI:Timetable:24,20200611,2
HVI:Timetable:24,20200612,2
HVI:Timetable:24,20200615,2
HVI:Timetable:24,20200616,2
HVI:Timetable:24,20200617,2
HVI:Timetable:24,20200618,2
HVI:Timetable:24,20200619,2
HVI:Timetable:24,20200622,2
HVI:Timetable:24,20200623,2
HVI:Timetable:24,20200624,2
HVI:Timetable:24,20200625,2
HVI:Timetable:24,20200626,2
HVI:Timetable:24,20200629,2
HVI:Timetable:24,20200630,2
HVI:Timetable:24,20200701,2
HVI:Timetable:24,20200702,2
HVI:Timetable:24,20200703,2
HVI:Timetable:24,20200706,2
HVI:Timetable:24,20200707,2
HVI:Timetable:24,20200708,2
HVI:Timetable:24,20200709,2
HVI:Timetable:45,20190904,2
HVI:Timetable:45,20190911,2
HVI:Timetable:45,20190918,2
HVI:Timetable:45,20190925,2
HVI:Timetable:45,20191002,2
HVI:Timetable:45,20191009,2
HVI:Timetable:45,20191016,2
HVI:Timetable:45,20191106,2
HVI:Timetable:45,20191113,2
HVI:Timetable:45,20191120,2
HVI:Timetable:45,20191127,2
HVI:Timetable:45,20191204,2
HVI:Timetable:45,20191211,2
HVI:Timetable:45,20191218,2
HVI:Timetable:45,20200108,2
HVI:Timetable:45,20200115,2
HVI:Timetable:45,20200122,2
HVI:Timetable:45,20200129,2
HVI:Timetable:45,20200205,2
HVI:Timetable:45,20200212,2
HVI:Timetable:45,20200219,2
HVI:Timetable:45,20200311,2
HVI:Timetable:45,20200318,2
HVI:Timetable:45,20200325,2
HVI:Timetable:45,20200401,2
HVI:Timetable:45,20200408,2
HVI:Timetable:45,20200415,2
HVI:Timetable:45,20200506,2
HVI:Timetable:45,20200513,2
HVI:Timetable:45,20200520,2
HVI:Timetable:45,20200527,2
HVI:Timetable:45,20200603,2
HVI:Timetable:45,20200610,2
HVI:Timetable:45,20200617,2
HVI:Timetable:45,20200624,2
HVI:Timetable:45,20200701,2
HVI:Timetable:12,20191225,2
HVI:Timetable:12,20200101,2
HVI:Timetable:12,20200108,2
HVI:Timetable:12,20200115,2
HVI:Timetable:12,20200122,2
HVI:Timetable:12,20200129,2
HVI:Timetable:12,20200205,2
HVI:Timetable:12,20200212,2
HVI:Timetable:12,20200219,2
HVI:Timetable:12,20200226,2
HVI:Timetable:12,20200304,2
HVI:Timetable:12,20200311,2
HVI:Timetable:12,20200318,2
HVI:Timetable:12,20200325,2
HVI:Timetable:12,20200401,2
HVI:Timetable:12,20200408,2
HVI:Timetable:12,20200415,2
HVI:Timetable:12,20200422,2
HVI:Timetable:12,20200429,2
HVI:Timetable:12,20200506,2
HVI:Timetable:12,20200513,2
HVI:Timetable:12,20200520,2
HVI:Timetable:12,20200527,2
HVI:Timetable:12,20200603,2
HVI:Timetable:12,20200610,2
HVI:Timetable:12,20200617,2
HVI:Timetable:12,20200624,2
HVI:Timetable:12,20200701,2
HVI:Timetable:12,20200708,2
HVI:Timetable:12,20200715,2
HVI:Timetable:12,20200722,2
HVI:Timetable:12,20200729,2
HVI:Timetable:12,20200805,2
HVI:Timetable:12,20200812,2
HVI:Timetable:12,20200819,2
HVI:Timetable:12,20200826,2
HVI:Timetable:34,20191225,2
HVI:Timetable:34,20200101,2
HVI:Timetable:34,20200108,2
HVI:Timetable:34,20200115,2
HVI:Timetable:34,20200122,2
HVI:Timetable:34,20200129,2
HVI:Timetable:34,20200205,2
HVI:Timetable:34,20200212,2
HVI:Timetable:34,20200219,2
HVI:Timetable:34,20200226,2
HVI:Timetable:34,20200304,2
HVI:Timetable:34,20200311,2
HVI:Timetable:34,20200318,2
HVI:Timetable:34,20200325,2
HVI:Timetable:34,20200401,2
HVI:Timetable:34,20200408,2
HVI:Timetable:34,20200415,2
HVI:Timetable:34,20200422,2
HVI:Timetable:34,20200429,2
HVI:Timetable:34,20200506,2
HVI:Timetable:34,20200513,2
HVI:Timetable:34,20200520,2
HVI:Timetable:34,20200527,2
HVI:Timetable:34,20200603,2
HVI:Timetable:34,20200610,2
HVI:Timetable:34,20200617,2
HVI:Timetable:34,20200624,2
HVI:Timetable:34,20200701,2
HVI:Timetable:34,20200708,2
HVI:Timetable:22,20190901,2
HVI:Timetable:22,20190902,2
HVI:Timetable:22,20190903,2
HVI:Timetable:22,20190904,2
HVI:Timetable:22,20190905,2
HVI:Timetable:22,20190906,2
HVI:Timetable:22,20190907,2
HVI:Timetable:22,20190908,2
HVI:Timetable:22,20190909,2
HVI:Timetable:22,20190910,2
HVI:Timetable:22,20190911,2
HVI:Timetable:22,20190912,2
HVI:Timetable:22,20190913,2
HVI:Timetable:22,20190914,2
HVI:Timetable:22,20190915,2
HVI:Timetable:22,20190916,2
HVI:Timetable:22,20190917,2
HVI:Timetable:22,20190918,2
HVI:Timetable:22,20190919,2
HVI:Timetable:22,20190920,2
HVI:Timetable:22,20190921,2
HVI:Timetable:22,20190922,2
HVI:Timetable:22,20190923,2
HVI:Timetable:22,20190924,2
HVI:Timetable:22,20190925,2
HVI:Timetable:22,20190926,2
HVI:Timetable:22,20190927,2
HVI:Timetable:22,20190928,2
HVI:Timetable:22,20190929,2
HVI:Timetable:22,20190930,2
HVI:Timetable:22,20191001,2
HVI:Timetable:22,20191002,2
HVI:Timetable:22,20191003,2
HVI:Timetable:22,20191004,2
HVI:Timetable:22,20191005,2
HVI:Timetable:22,20191006,2
HVI:Timetable:22,20191007,2
HVI:Timetable:22,20191008,2
HVI:Timetable:22,20191009,2
HVI:Timetable:22,20191010,2
HVI:Timetable:22,20191011,2
HVI:Timetable:22,20191012,2
HVI:Timetable:22,20191013,2
HVI:Timetable:22,20191014,2
HVI:Timetable:22,20191015,2
HVI:Timetable:22,20191016,2
HVI:Timetable:22,20191017,2
HVI:Timetable:22,20191018,2
HVI:Timetable:22,20191019,2
HVI:Timetable:22,20191020,2
HVI:Timetable:22,20191021,2
HVI:Timetable:22,20191022,2
HVI:Timetable:22,20191023,2
HVI:Timetable:22,20191024,2
HVI:Timetable:22,20191025,2
HVI:Timetable:22,20191026,2
HVI:Timetable:22,20191027,2
HVI:Timetable:22,20191028,2
HVI:Timetable:22,20191029,2
HVI:Timetable:22,20191030,2
HVI:Timetable:22,20191031,2
HVI:Timetable:22,20191101,2
HVI:Timetable:22,20191102,2
HVI:Timetable:22,20191103,2
HVI:Timetable:22,20191104,2
HVI:Timetable:22,20191105,2
HVI:Timetable:22,20191106,2
HVI:Timetable:22,20191107,2
HVI:Timetable:22,20191108,2
HVI:Timetable:22,20191109,2
HVI:Timetable:22,20191110,2
HVI:Timetable:22,20191111,2
HVI:Timetable:22,20191112,2
HVI:Timetable:22,20191113,2
HVI:Timetable:22,20191114,2
HVI:Timetable:22,20191115,2
HVI:Timetable:22,20191116,2
HVI:Timetable:22,20191117,2
HVI:Timetable:22,20191118,2
HVI:Timetable:22,20191119,2
HVI:Timetable:22,20191120,2
HVI:Timetable:22,20191121,2
HVI:Timetable:22,20191122,2
HVI:Timetable:22,20191123,2
HVI:Timetable:22,20191124,2
HVI:Timetable:22,20191125,2
HVI:Timetable:22,20191126,2
HVI:Timetable:22,20191127,2
HVI:Timetable:22,20191128,2
HVI:Timetable:22,20191129,2
HVI:Timetable:22,20191130,2
HVI:Timetable:22,20191201,2
HVI:Timetable:22,20191202,2
HVI:Timetable:22,20191203,2
HVI:Timetable:22,20191204,2
HVI:Timetable:22,20191205,2
HVI:Timetable:22,20191206,2
HVI:Timetable:22,20191207,2
HVI:Timetable:22,20191208,2
HVI:Timetable:22,20191209,2
HVI:Timetable:22,20191210,2
HVI:Timetable:22,20191211,2
HVI:Timetable:22,20191212,2
HVI:Timetable:22,20191213,2
HVI:Timetable:22,20191214,2
HVI:Timetable:22,20191215,2
HVI:Timetable:22,20191216,2
HVI:Timetable:22,20191217,2
HVI:Timetable:22,20191218,2
HVI:Timetable:22,20191219,2
HVI:Timetable:22,20191220,2
HVI:Timetable:22,20191221,2
HVI:Timetable:22,20191222,2
HVI:Timetable:22,20191223,2
HVI:Timetable:22,20191224,2
HVI:Timetable:22,20191225,2
HVI:Timetable:22,20191226,2
HVI:Timetable:22,20191227,2
HVI:Timetable:22,20191228,2
HVI:Timetable:22,20191229,2
HVI:Timetable:22,20191230,2
HVI:Timetable:22,20191231,2
HVI:Timetable:22,20200101,2
HVI:Timetable:22,20200102,2
HVI:Timetable:22,20200103,2
HVI:Timetable:22,20200104,2
HVI:Timetable:22,20200105,2
HVI:Timetable:22,20200106,2
HVI:Timetable:22,20200107,2
HVI:Timetable:22,20200108,2
HVI:Timetable:22,20200109,2
HVI:Timetable:22,20200110,2
HVI:Timetable:22,20200111,2
HVI:Timetable:22,20200112,2
HVI:Timetable:22,20200113,2
HVI:Timetable:22,20200114,2
HVI:Timetable:22,20200115,2
HVI:Timetable:22,20200116,2
HVI:Timetable:22,20200117,2
HVI:Timetable:22,20200118,2
HVI:Timetable:22,20200119,2
HVI:Timetable:22,20200120,2
HVI:Timetable:22,20200121,2
HVI:Timetable:22,20200122,2
HVI:Timetable:22,20200123,2
HVI:Timetable:22,20200124,2
HVI:Timetable:22,20200125,2
HVI:Timetable:22,20200126,2
HVI:Timetable:22,20200127,2
HVI:Timetable:22,20200128,2
HVI:Timetable:22,20200129,2
HVI:Timetable:22,20200130,2
HVI:Timetable:22,20200131,2
HVI:Timetable:22,20200201,2
HVI:Timetable:22,20200202,2
HVI:Timetable:22,20200203,2
HVI:Timetable:22,20200204,2
HVI:Timetable:22,20200205,2
HVI:Timetable:22,20200206,2
HVI:Timetable:22,20200207,2
HVI:Timetable:22,20200208,2
HVI:Timetable:22,20200209,2
HVI:Timetable:22,20200210,2
HVI:Timetable:22,20200211,2
HVI:Timetable:22,20200212,2
HVI:Timetable:22,20200213,2
HVI:Timetable:22,20200214,2
HVI:Timetable:22,20200215,2
HVI:Timetable:22,20200216,2
HVI:Timetable:22,20200217,2
HVI:Timetable:22,20200218,2
HVI:Timetable:22,20200219,2
HVI:Timetable:22,20200220,2
HVI:Timetable:22,20200221,2
HVI:Timetable:22,20200222,2
HVI:Timetable:22,20200223,2
HVI:Timetable:22,20200224,2
HVI:Timetable:22,20200225,2
HVI:Timetable:22,20200226,2
HVI:Timetable:22,20200227,2
HVI:Timetable:22,20200228,2
HVI:Timetable:22,20200229,2
HVI:Timetable:22,20200301,2
HVI:Timetable:22,20200302,2
HVI:Timetable:22,20200303,2
HVI:Timetable:22,20200304,2
HVI:Timetable:22,20200305,2
HVI:Timetable:22,20200306,2
HVI:Timetable:22,20200307,2
HVI:Timetable:22,20200308,2
HVI:Timetable:22,20200309,2
HVI:Timetable:22,20200310,2
HVI:Timetable:22,20200311,2
HVI:Timetable:22,20200312,2
HVI:Timetable:22,20200313,2
HVI:Timetable:22,20200314,2
HVI:Timetable:22,20200315,2
HVI:Timetable:22,20200316,2
HVI:Timetable:22,20200317,2
HVI:Timetable:22,20200318,2
HVI:Timetable:22,20200319,2
HVI:Timetable:22,20200320,2
HVI:Timetable:22,20200321,2
HVI:Timetable:22,20200322,2
HVI:Timetable:22,20200323,2
HVI:Timetable:22,20200324,2
HVI:Timetable:22,20200325,2
HVI:Timetable:22,20200326,2
HVI:Timetable:22,20200327,2
HVI:Timetable:22,20200328,2
HVI:Timetable:22,20200329,2
HVI:Timetable:22,20200330,2
HVI:Timetable:22,20200331,2
HVI:Timetable:22,20200401,2
HVI:Timetable:22,20200402,2
HVI:Timetable:22,20200403,2
HVI:Timetable:22,20200404,2
HVI:Timetable:22,20200405,2
HVI:Timetable:22,20200406,2
HVI:Timetable:22,20200407,2
HVI:Timetable:22,20200408,2
HVI:Timetable:22,20200409,2
HVI:Timetable:22,20200410,2
HVI:Timetable:22,20200411,2
HVI:Timetable:22,20200412,2
HVI:Timetable:22,20200413,2
HVI:Timetable:22,20200414,2
HVI:Timetable:22,20200415,2
HVI:Timetable:22,20200416,2
HVI:Timetable:22,20200417,2
HVI:Timetable:22,20200418,2
HVI:Timetable:22,20200419,2
HVI:Timetable:22,20200420,2
HVI:Timetable:22,20200421,2
HVI:Timetable:22,20200422,2
HVI:Timetable:22,20200423,2
HVI:Timetable:22,20200424,2
HVI:Timetable:22,20200425,2
HVI:Timetable:22,20200426,2
HVI:Timetable:22,20200427,2
HVI:Timetable:22,20200428,2
HVI:Timetable:22,20200429,2
HVI:Timetable:22,20200430,2
HVI:Timetable:22,20200501,2
HVI:Timetable:22,20200502,2
HVI:Timetable:22,20200503,2
HVI:Timetable:22,20200504,2
HVI:Timetable:22,20200505,2
HVI:Timetable:22,20200506,2
HVI:Timetable:22,20200507,2
HVI:Timetable:22,20200508,2
HVI:Timetable:22,20200509,2
HVI:Timetable:22,20200510,2
HVI:Timetable:22,20200511,2
HVI:Timetable:22,20200512,2
HVI:Timetable:22,20200513,2
HVI:Timetable:22,20200514,2
HVI:Timetable:22,20200515,2
HVI:Timetable:22,20200516,2
HVI:Timetable:22,20200517,2
HVI:Timetable:22,20200518,2
HVI:Timetable:22,20200519,2
HVI:Timetable:22,20200520,2
HVI:Timetable:22,20200521,2
HVI:Timetable:22,20200522,2
HVI:Timetable:22,20200523,2
HVI:Timetable:22,20200524,2
HVI:Timetable:22,20200525,2
HVI:Timetable:22,20200526,2
HVI:Timetable:22,20200527,2
HVI:Timetable:22,20200528,2
HVI:Timetable:22,20200529,2
HVI:Timetable:22,20200530,2
HVI:Timetable:22,20200531,2
HVI:Timetable:22,20200601,2
HVI:Timetable:22,20200602,2
HVI:Timetable:22,20200603,2
HVI:Timetable:22,20200604,2
HVI:Timetable:22,20200605,2
HVI:Timetable:22,20200606,2
HVI:Timetable:22,20200607,2
HVI:Timetable:22,20200608,2
HVI:Timetable:22,20200609,2
HVI:Timetable:22,20200610,2
HVI:Timetable:22,20200611,2
HVI:Timetable:22,20200612,2
HVI:Timetable:22,20200613,2
HVI:Timetable:22,20200614,2
HVI:Timetable:22,20200615,2
HVI:Timetable:22,20200616,2
HVI:Timetable:22,20200617,2
HVI:Timetable:22,20200618,2
HVI:Timetable:22,20200619,2
HVI:Timetable:22,20200620,2
HVI:Timetable:22,20200621,2
HVI:Timetable:22,20200622,2
HVI:Timetable:22,20200623,2
HVI:Timetable:22,20200624,2
HVI:Timetable:22,20200625,2
HVI:Timetable:22,20200626,2
HVI:Timetable:22,20200627,2
HVI:Timetable:22,20200628,2
HVI:Timetable:22,20200629,2
HVI:Timetable:22,20200630,2
HVI:Timetable:22,20200701,2
HVI:Timetable:22,20200702,2
HVI:Timetable:22,20200703,2
HVI:Timetable:22,20200704,2
HVI:Timetable:22,20200705,2
HVI:Timetable:22,20200706,2
HVI:Timetable:22,20200707,2
HVI:Timetable:22,20200708,2
HVI:Timetable:22,20200709,2
